ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,isolationS,IS_E_01,ga,gallo,gato,NA,NA,1,2,4,CV,1,0,gallo,gato,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_02,la,lago,pelo,NA,NA,0,2,4,CV,1,0,lago,pelo,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_03,mo,mochila,moneda,NA,NA,1,3,6,CV,1,0,mochila,moneda,0,1,0,NA,NA,NA,NA,
,isolationS,IS_P_01,co,conejo,cocina,NA,NA,1,3,6,CV,1,1,conejo,cocina,0,1,1,NA,1,True,2.895554,
,isolationS,IS_P_02,go,gota,ceja,NA,NA,0,2,4,CV,1,1,gota,ceja,0,1,2,NA,0,True,2.327942,
,isolationS,IS_P_03,ca,cabeza,cadena,NA,NA,1,3,6,CV,1,1,cabeza,cadena,0,1,3,NA,1,True,1.943916,
,isolationS,IS_P_04,gri,grillo,gripe,NA,NA,1,2,5,CCV,1,1,grillo,gripe,0,1,4,NA,1,True,2.307495,
,isolationS,IS_T_11,cla,clavo,clase,NA,NA,1,2,5,CCV,1,2,clavo,clase,0,1,1,NA,1,True,2.947754,
,isolationS,IS_T_01,bo,boca,bote,NA,NA,1,2,4,CV,1,2,boca,bote,0,1,2,NA,1,True,2.448044,
,isolationS,IS_T_05,si,silla,gorro,NA,NA,0,2,4,CV,1,2,silla,gorro,0,1,3,NA,0,True,2.596481,
,isolationS,IS_T_07,cu,cuna,pato,NA,NA,0,2,4,CV,1,2,cuna,pato,0,1,4,NA,0,True,1.892044,
,isolationS,IS_T_25,tri,triciclo,trineo,NA,NA,1,3,8,CCV,1,2,triciclo,trineo,0,1,5,NA,1,True,1.606995,
,isolationP,IP_E_01,b,bote,beso,NA,NA,1,2,4,CV,1,0,bote,beso,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_02,r,risa,faro,NA,NA,0,2,4,CV,1,0,risa,faro,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_03,br,brazo,bruja,NA,NA,1,2,5,CCV,1,0,brazo,bruja,0,2,0,NA,NA,NA,NA,
,isolationP,IP_P_01,g,gota,gallo,NA,NA,1,2,4,CV,1,1,gota,gallo,0,2,1,NA,1,True,2.075806,
,isolationP,IP_P_02,tr,trigo,traje,NA,NA,1,2,5,CCV,1,1,trigo,traje,0,2,2,NA,1,True,0.5357513,
,isolationP,IP_P_03,cl,clavo,truco,NA,NA,0,2,5,CCV,1,1,clavo,truco,0,2,3,NA,0,True,0.1835327,
,isolationP,IP_T_23,gl,globo,trapo,NA,NA,0,2,5,CCV,1,2,globo,trapo,0,2,1,NA,0,True,1.941055,
,isolationP,IP_T_29,l,laguna,tetera,NA,NA,0,3,6,CV,1,2,laguna,tetera,0,2,2,NA,0,True,1.739227,
,isolationP,IP_T_22,cl,clase,preso,NA,NA,0,2,5,CCV,1,2,clase,preso,0,2,3,NA,0,True,1.554977,
,isolationP,IP_T_25,b,ballena,botella,NA,NA,1,3,6,CV,1,2,ballena,botella,0,2,4,NA,1,True,2.107925,
,isolationP,IP_T_10,l,libro,letra,NA,NA,1,2,5,CV,1,2,libro,letra,0,2,5,NA,1,True,1.682022,
