ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,isolationS,IS_E_01,ga,gallo,gato,NA,NA,1,2,4,CV,1,0,gallo,gato,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_02,la,lago,pelo,NA,NA,0,2,4,CV,1,0,lago,pelo,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_03,mo,mochila,moneda,NA,NA,1,3,6,CV,1,0,mochila,moneda,0,1,0,NA,NA,NA,NA,
,isolationS,IS_P_01,co,conejo,cocina,NA,NA,1,3,6,CV,1,1,conejo,cocina,0,1,1,NA,1,True,0.4441605,
,isolationS,IS_P_02,go,gota,ceja,NA,NA,0,2,4,CV,1,1,gota,ceja,0,1,2,NA,0,True,0.1720657,
,isolationS,IS_P_03,ca,cabeza,cadena,NA,NA,1,3,6,CV,1,1,cabeza,cadena,0,1,3,NA,1,True,0.1840515,
,isolationS,IS_P_04,gri,grillo,gripe,NA,NA,1,2,5,CCV,1,1,grillo,gripe,0,1,4,NA,1,True,0.2888107,
,isolationS,IS_T_17,ce,cebolla,cepillo,NA,NA,1,3,6,CV,1,2,cebolla,cepillo,0,1,1,NA,1,True,2.159927,
,isolationS,IS_T_23,to,tomate,gallina,NA,NA,0,3,6,CV,1,2,tomate,gallina,0,1,2,NA,0,True,2.023178,
,isolationS,IS_T_05,si,silla,gorro,NA,NA,0,2,4,CV,1,2,silla,gorro,0,1,3,NA,0,True,2.223198,
,isolationS,IS_T_25,tri,triciclo,trineo,NA,NA,1,3,8,CCV,1,2,triciclo,trineo,0,1,4,NA,1,True,1.824005,
,isolationS,IS_T_21,pe,pelota,cuchillo,NA,NA,0,3,6,CV,1,2,pelota,cuchillo,0,1,5,NA,0,True,1.944328,
,isolationS,IS_T_02,co,copa,codo,NA,NA,1,2,4,CV,1,2,copa,codo,0,1,6,NA,1,True,1.6922,
,isolationS,IS_T_04,pe,capa,cama,NA,NA,1,2,4,CV,1,2,capa,cama,0,1,7,NA,1,True,1.588272,
,isolationS,IS_T_27,bru,brujula,crayola,NA,NA,0,3,7,CCV,1,2,brujula,crayola,0,1,8,NA,0,True,2.170731,
,isolationS,IS_T_18,mu,muneca,muralla,NA,NA,1,3,6,CV,1,2,muneca,muralla,0,1,9,NA,1,True,2.071419,
,isolationS,IS_T_16,bi,bigote,billete,NA,NA,1,3,6,CV,1,2,bigote,billete,0,1,10,NA,1,True,1.838776,
,isolationS,IS_T_24,pla,planeta,platillo,NA,NA,1,3,7,CCV,1,2,planeta,platillo,0,1,11,NA,1,True,1.619308,
,isolationS,IS_T_08,ro,ropa,vaso,NA,NA,0,2,4,CV,1,2,ropa,vaso,0,1,12,NA,0,True,1.811745,
,isolationS,IS_T_26,fru,frutilla,plumero,NA,NA,0,3,7,CCV,1,2,frutilla,plumero,0,1,13,NA,0,True,1.527962,
,isolationS,IS_T_12,bra,brazo,freno,NA,NA,0,2,5,CCV,1,2,brazo,freno,0,1,14,NA,0,True,2.190903,
,isolationS,IS_T_20,te,tesoro,ballena,NA,NA,0,3,6,CV,1,2,tesoro,ballena,0,1,15,NA,0,True,1.771164,
,isolationS,IS_T_15,fla,flaco,pluma,NA,NA,0,2,5,CCV,1,2,flaco,pluma,0,1,16,NA,0,True,1.727371,
,isolationS,IS_T_11,cla,clavo,clase,NA,NA,1,2,5,CCV,1,2,clavo,clase,0,1,17,NA,1,True,1.484421,
,isolationS,IS_T_10,pla,plato,playa,NA,NA,1,2,5,CCV,1,2,plato,playa,0,1,18,NA,1,True,1.683578,
,isolationS,IS_T_09,tra,traje,trapo,NA,NA,1,2,5,CCV,1,2,traje,trapo,0,1,19,NA,1,True,1.951538,
,isolationS,IS_T_22,te,tetera,paleta,NA,NA,0,3,6,CV,1,2,tetera,paleta,0,1,20,NA,0,True,2.438522,
,isolationS,IS_T_14,pla,plaza,trigo,NA,NA,0,2,5,CCV,1,2,plaza,trigo,0,1,21,NA,0,True,2.659866,
,isolationS,IS_T_13,bru,bruja,globo,NA,NA,0,2,5,CCV,1,2,bruja,globo,0,1,22,NA,0,True,1.927994,
,isolationS,IS_T_06,de,dedo,mesa,NA,NA,0,2,4,CV,1,2,dedo,mesa,0,1,23,NA,0,True,2.255936,
,isolationS,IS_T_07,cu,cuna,pato,NA,NA,0,2,4,CV,1,2,cuna,pato,0,1,24,NA,0,True,1.718781,
,isolationS,IS_T_01,bo,boca,bote,NA,NA,1,2,4,CV,1,2,boca,bote,0,1,25,NA,1,True,1.633224,
,isolationS,IS_T_03,lu,lupa,luna,NA,NA,1,2,4,CV,1,2,lupa,luna,0,1,26,NA,1,True,1.724274,
,isolationS,IS_T_19,la,lagarto,laguna,NA,NA,1,3,7,CV,1,2,lagarto,laguna,0,1,27,NA,1,True,2.059601,
,isolationP,IP_E_01,b,bote,beso,NA,NA,1,2,4,CV,1,0,bote,beso,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_02,r,risa,faro,NA,NA,0,2,4,CV,1,0,risa,faro,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_03,br,brazo,bruja,NA,NA,1,2,5,CCV,1,0,brazo,bruja,0,2,0,NA,NA,NA,NA,
,isolationP,IP_P_01,g,gota,gallo,NA,NA,1,2,4,CV,1,1,gota,gallo,0,2,1,NA,1,True,3.636154,
,isolationP,IP_P_02,tr,trigo,traje,NA,NA,1,2,5,CCV,1,1,trigo,traje,0,2,2,NA,1,True,0.8197479,
,isolationP,IP_P_03,cl,clavo,truco,NA,NA,0,2,5,CCV,1,1,clavo,truco,0,2,3,NA,0,True,0.3686981,
,isolationP,IP_T_28,t,tijera,tomate,NA,NA,1,3,6,CV,1,2,tijera,tomate,0,2,1,NA,1,True,1.90419,
,isolationP,IP_T_04,l,luna,lago,NA,NA,1,2,4,CV,1,2,luna,lago,0,2,2,NA,1,True,1.580078,
,isolationP,IP_T_03,f,rata,reja,NA,NA,1,2,4,CV,1,2,rata,reja,0,2,3,NA,1,True,1.892181,
,isolationP,IP_T_16,l,labio,feria,NA,NA,0,2,5,CV,1,2,labio,feria,0,2,4,NA,0,True,1.771072,
,isolationP,IP_T_13,r,regla,cabra,NA,NA,0,2,5,CV,1,2,regla,cabra,0,2,5,NA,0,True,2.043381,
,isolationP,IP_T_23,gl,globo,trapo,NA,NA,0,2,5,CCV,1,2,globo,trapo,0,2,6,NA,0,True,1.747726,
,isolationP,IP_T_17,pl,plato,pluma,NA,NA,1,2,5,CCV,1,2,plato,pluma,0,2,7,NA,1,True,1.839691,
,isolationP,IP_T_30,c,cebolla,gallina,NA,NA,0,3,6,CV,1,2,cebolla,gallina,0,2,8,NA,0,True,1.983704,
,isolationP,IP_T_25,b,ballena,botella,NA,NA,1,3,6,CV,1,2,ballena,botella,0,2,9,NA,1,True,2.091705,
,isolationP,IP_T_31,g,galleta,moneda,NA,NA,0,3,6,CV,1,2,galleta,moneda,0,2,10,NA,0,True,2.048538,
,isolationP,IP_T_14,b,boton,reloj,NA,NA,0,2,5,CV,1,2,boton,reloj,0,2,11,NA,0,True,2.111938,
,isolationP,IP_T_15,r,sillon,melon,NA,NA,0,2,5,CV,1,2,sillon,melon,0,2,12,NA,0,True,1.90799,
,isolationP,IP_T_11,c,collar,cajon,NA,NA,1,2,5,CV,1,2,collar,cajon,0,2,13,NA,1,True,1.844177,
,isolationP,IP_T_27,m,muneca,mochila,NA,NA,1,3,6,CV,1,2,muneca,mochila,0,2,14,NA,1,True,1.744064,
,isolationP,IP_T_22,cl,clase,preso,NA,NA,0,2,5,CCV,1,2,clase,preso,0,2,15,NA,0,True,2.04361,
,isolationP,IP_T_02,c,copa,cuna,NA,NA,1,2,4,CV,1,2,copa,cuna,0,2,16,NA,1,True,1.807739,
,isolationP,IP_T_32,j,juguete,panera,NA,NA,0,3,6,CV,1,2,juguete,panera,0,2,17,NA,0,True,1.992096,
,isolationP,IP_T_26,c,cuchillo,camisa,NA,NA,1,3,6,CV,1,2,cuchillo,camisa,0,2,18,NA,1,True,2.239807,
,isolationP,IP_T_10,l,libro,letra,NA,NA,1,2,5,CV,1,2,libro,letra,0,2,19,NA,1,True,2.800079,
,isolationP,IP_T_18,fl,flaco,flecha,NA,NA,1,2,5,CCV,1,2,flaco,flecha,0,2,20,NA,1,True,1.651306,
,isolationP,IP_T_19,fr,freno,fruta,NA,NA,1,2,5,CCV,1,2,freno,fruta,0,2,21,NA,1,True,1.551849,
,isolationP,IP_T_08,c,cine,mano,NA,NA,0,2,4,CV,1,2,cine,mano,0,2,22,NA,0,True,2.062988,
,isolationP,IP_T_06,c,codo,perro,NA,NA,0,2,4,CV,1,2,codo,perro,0,2,23,NA,0,True,2.900146,
,isolationP,IP_T_07,p,boca,cena,NA,NA,0,2,4,CV,1,2,boca,cena,0,2,24,NA,0,True,2.21579,
,isolationP,IP_T_09,b,barba,bomba,NA,NA,1,2,5,CV,1,2,barba,bomba,0,2,25,NA,1,True,3.912018,
,isolationP,IP_T_29,l,laguna,tetera,NA,NA,0,3,6,CV,1,2,laguna,tetera,0,2,26,NA,0,True,2.088226,
,isolationP,IP_T_24,gr,grillo,plaza,NA,NA,0,2,5,CCV,1,2,grillo,plaza,0,2,27,NA,0,True,1.812378,
,isolationP,IP_T_21,gr,gripe,playa,NA,NA,0,2,5,CCV,1,2,gripe,playa,0,2,28,NA,0,True,1.883789,
,isolationP,IP_T_20,br,broche,brillo,NA,NA,1,2,5,CCV,1,2,broche,brillo,0,2,29,NA,1,True,1.871063,
,isolationP,IP_T_05,c,ceja,lupa,NA,NA,0,2,4,CV,1,2,ceja,lupa,0,2,30,NA,0,True,2.028076,
,isolationP,IP_T_01,p,pelo,pato,NA,NA,1,2,4,CV,1,2,pelo,pato,0,2,31,NA,1,True,1.776001,
,isolationP,IP_T_12,r,raton,robot,NA,NA,1,2,5,CV,1,2,raton,robot,0,2,32,NA,1,True,1.828003,
,blendingS,BS_E_01,perro,perro,pelo,gato,faro,perro,2,4,CV,NA,0,perro_s,NA,0,3,0,1,NA,NA,NA,
,blendingS,BS_E_02,tetera,tetera,tesoro,botella,juguete,tetera,3,6,CV,NA,0,tetera_s,NA,0,3,0,0,NA,NA,NA,
,blendingS,BS_P_01,cama,cama,capa,mesa,pato,cama,2,4,CV,NA,1,cama_s,NA,0,3,1,0,cama,True,4.028168,
,blendingS,BS_P_02,brillo,brillo,brisa,NA,preso,brillo,2,5,CCV,NA,1,brillo_s,NA,0,3,2,0,brillo,True,0.5917969,
,blendingS,BS_P_03,paleta,paleta,panera,pelota,ballena,paleta,3,6,CV,NA,1,paleta_s,NA,0,3,3,0,paleta,True,0.6081238,
,blendingS,BS_T_15,billetera,billetera,bicicleta,monedero,telefono,billetera,4,8,CV,NA,2,billetera_s,NA,0,3,1,3,billetera,True,0.5154114,
