ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,isolationP,IP_E_01,b,bote,beso,NA,NA,1,2,4,CV,1,0,bote,beso,0,1,0,NA,NA,NA,NA,
,isolationP,IP_E_02,r,risa,faro,NA,NA,0,2,4,CV,1,0,risa,faro,0,1,0,NA,NA,NA,NA,
,isolationP,IP_E_03,br,brazo,bruja,NA,NA,1,2,5,CCV,1,0,brazo,bruja,0,1,0,NA,NA,NA,NA,
,isolationP,IP_P_01,g,gota,gallo,NA,NA,1,2,4,CV,1,1,gota,gallo,0,1,1,NA,0,False,1.823685,
,isolationP,IP_P_01,g,gota,gallo,NA,NA,1,2,4,CV,1,1,gota,gallo,0,1,1,NA,1,True,1.023552,
,isolationP,IP_P_02,tr,trigo,traje,NA,NA,1,2,5,CCV,1,1,trigo,traje,0,1,2,NA,1,True,0.4560013,
,isolationP,IP_P_03,cl,clavo,truco,NA,NA,0,2,5,CCV,1,1,clavo,truco,0,1,3,NA,0,True,0.2845001,
,isolationP,IP_T_05,c,ceja,lupa,NA,NA,0,2,4,CV,1,2,ceja,lupa,0,1,1,NA,0,True,2.071884,
,isolationP,IP_T_09,b,barba,bomba,NA,NA,1,2,5,CV,1,2,barba,bomba,0,1,2,NA,1,True,2.648209,
,isolationP,IP_T_08,c,cine,mano,NA,NA,0,2,4,CV,1,2,cine,mano,0,1,3,NA,0,True,1.803513,
,isolationP,IP_T_07,p,boca,cena,NA,NA,0,2,4,CV,1,2,boca,cena,0,1,4,NA,0,True,1.823738,
,isolationP,IP_T_28,t,tijera,tomate,NA,NA,1,3,6,CV,1,2,tijera,tomate,0,1,5,NA,1,True,1.943481,
,isolationP,IP_T_20,br,broche,brillo,NA,NA,1,2,5,CCV,1,2,broche,brillo,0,1,6,NA,1,True,2.019356,
,isolationP,IP_T_14,b,boton,reloj,NA,NA,0,2,5,CV,1,2,boton,reloj,0,1,7,NA,0,True,2.367805,
,isolationP,IP_T_03,f,rata,reja,NA,NA,1,2,4,CV,1,2,rata,reja,0,1,8,NA,1,True,2.447586,
,isolationP,IP_T_21,gr,gripe,playa,NA,NA,0,2,5,CCV,1,2,gripe,playa,0,1,9,NA,0,True,1.864357,
,isolationP,IP_T_18,fl,flaco,flecha,NA,NA,1,2,5,CCV,1,2,flaco,flecha,0,1,10,NA,1,True,1.771416,
,isolationP,IP_T_26,c,cuchillo,camisa,NA,NA,1,3,6,CV,1,2,cuchillo,camisa,0,1,11,NA,1,True,2.559166,
,isolationP,IP_T_23,gl,globo,trapo,NA,NA,0,2,5,CCV,1,2,globo,trapo,0,1,12,NA,0,True,1.900101,
,isolationP,IP_T_11,c,collar,cajon,NA,NA,1,2,5,CV,1,2,collar,cajon,0,1,13,NA,1,True,1.691994,
,isolationP,IP_T_24,gr,grillo,plaza,NA,NA,0,2,5,CCV,1,2,grillo,plaza,0,1,14,NA,0,True,2.247955,
,isolationP,IP_T_25,b,ballena,botella,NA,NA,1,3,6,CV,1,2,ballena,botella,0,1,15,NA,1,True,2.727608,
,isolationP,IP_T_15,r,sillon,melon,NA,NA,0,2,5,CV,1,2,sillon,melon,0,1,16,NA,0,True,2.344055,
,isolationP,IP_T_32,j,juguete,panera,NA,NA,0,3,6,CV,1,2,juguete,panera,0,1,17,NA,0,True,2.064407,
,isolationP,IP_T_19,fr,freno,fruta,NA,NA,1,2,5,CCV,1,2,freno,fruta,0,1,18,NA,1,True,1.691513,
,isolationP,IP_T_22,cl,clase,preso,NA,NA,0,2,5,CCV,1,2,clase,preso,0,1,19,NA,0,True,1.876144,
,isolationP,IP_T_30,c,cebolla,gallina,NA,NA,0,3,6,CV,1,2,cebolla,gallina,0,1,20,NA,0,True,2.178253,
,isolationP,IP_T_10,l,libro,letra,NA,NA,1,2,5,CV,1,2,libro,letra,0,1,21,NA,1,True,2.27533,
,isolationP,IP_T_29,l,laguna,tetera,NA,NA,0,3,6,CV,1,2,laguna,tetera,0,1,22,NA,0,True,2.323547,
,isolationP,IP_T_16,l,labio,feria,NA,NA,0,2,5,CV,1,2,labio,feria,0,1,23,NA,0,True,1.863556,
,isolationP,IP_T_13,r,regla,cabra,NA,NA,0,2,5,CV,1,2,regla,cabra,0,1,24,NA,0,True,1.759399,
,isolationP,IP_T_01,p,pelo,pato,NA,NA,1,2,4,CV,1,2,pelo,pato,0,1,25,NA,1,True,1.867264,
,isolationP,IP_T_06,c,codo,perro,NA,NA,0,2,4,CV,1,2,codo,perro,0,1,26,NA,0,True,1.896057,
,isolationP,IP_T_12,r,raton,robot,NA,NA,1,2,5,CV,1,2,raton,robot,0,1,27,NA,1,True,1.992218,
,isolationP,IP_T_31,g,galleta,moneda,NA,NA,0,3,6,CV,1,2,galleta,moneda,0,1,28,NA,0,True,2.06012,
,isolationP,IP_T_17,pl,plato,pluma,NA,NA,1,2,5,CCV,1,2,plato,pluma,0,1,29,NA,1,True,1.723755,
,isolationP,IP_T_27,m,muneca,mochila,NA,NA,1,3,6,CV,1,2,muneca,mochila,0,1,30,NA,1,True,1.656036,
,isolationP,IP_T_04,l,luna,lago,NA,NA,1,2,4,CV,1,2,luna,lago,0,1,31,NA,1,True,1.587509,
,isolationP,IP_T_02,c,copa,cuna,NA,NA,1,2,4,CV,1,2,copa,cuna,0,1,32,NA,1,True,1.448303,
,blendingP,BP_E_01,gorro,gorro,gota,saco,silla,gorro,2,4,CV,NA,0,gorro_f,NA,0,2,0,1,NA,NA,NA,
,blendingP,BP_E_02,fresa,fresa,freno,NA,brazo,fresa,2,5,CCV,NA,0,fresa_f,NA,0,2,0,1,NA,NA,NA,
,blendingP,BP_P_01,sopa,sopa,ropa,jugo,cena,sopa,2,4,CV,NA,1,sopa_f,NA,0,2,1,3,sopa,True,0.9198303,
,blendingP,BP_P_02,plato,plato,plaza,NA,bruja,plato,2,5,CCV,NA,1,plato_f,NA,0,2,2,1,plato,True,0.3521729,
,blendingP,BP_P_03,rodilla,rodilla,ropero,barriga,juguete,rodilla,3,6,CV,NA,1,rodilla_f,NA,0,2,3,0,rodilla,True,0.5163422,
,blendingP,BP_T_09,grillo,grillo,gripe,NA,trebol,grillo,2,5,CCV,NA,2,grillo_f,NA,0,2,1,2,grillo,True,0.164032,
,blendingP,BP_T_02,codo,codo,copa,mano,luna,codo,2,4,CV,NA,2,codo_f,NA,0,2,2,1,codo,True,0.5481873,
,blendingP,BP_T_13,bigote,bigote,billete,cabeza,panera,bigote,3,6,CV,NA,2,bigote_f,NA,0,2,3,3,bigote,True,0.4685364,
,blendingP,BP_T_03,boca,boca,bote,ceja,cine,boca,2,4,CV,NA,2,boca_f,NA,0,2,4,3,boca,True,0.4194641,
,blendingP,BP_T_08,cajon,cajon,cable,cofre,letra,cajon,2,5,CV,NA,2,cajon_f,NA,0,2,5,1,cajon,True,0.4520416,
,blendingP,BP_T_06,regla,regla,reloj,lapiz,cabra,regla,2,5,CV,NA,2,regla_f,NA,0,2,6,2,regla,True,0.3916016,
,blendingP,BP_T_01,rata,rata,rayo,sapo,faro,rata,2,4,CV,NA,2,rata_f,NA,0,2,7,1,rata,True,0.4364777,
,blendingP,BP_T_10,flecha,flecha,fleco,NA,preso,flecha,2,5,CCV,NA,2,flecha_f,NA,0,2,8,0,flecha,True,0.3556366,
,blendingP,BP_T_05,papel,papel,patio,sobre,raton,papel,2,5,CV,NA,2,papel_f,NA,0,2,9,0,papel,True,0.41185,
,blendingP,BP_T_07,limon,limon,libro,melon,collar,limon,2,5,CV,NA,2,limon_f,NA,0,2,10,1,limon,True,0.4359283,
,blendingP,BP_T_15,gallina,gallina,galleta,conejo,tijera,gallina,3,6,CV,NA,2,gallina_f,NA,0,2,11,2,gallina,True,1.064087,
,blendingP,BP_T_16,botella,botella,bocina,tetera,laguna,botella,3,6,CV,NA,2,botella_f,NA,0,2,12,1,botella,True,0.3922119,
,blendingP,BP_T_14,zapato,zapato,zapallo,camisa,paleta,zapato,3,6,CV,NA,2,zapato_f,NA,0,2,13,0,zapato,True,0.6038818,
,blendingP,BP_T_12,trapo,trapo,traje,NA,flaco,trapo,2,5,CCV,NA,2,trapo_f,NA,0,2,14,1,trapo,True,0.4678345,
,blendingP,BP_T_04,pato,pato,palo,foca,lupa,pato,2,4,CV,NA,2,pato_f,NA,0,2,15,3,pato,True,0.4880066,
,blendingP,BP_T_11,clavo,clavo,clase,NA,pluma,clavo,2,5,CCV,NA,2,clavo_f,NA,0,2,16,1,clavo,True,0.4362183,
