ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,isolationS,IS_E_01,ga,gallo,gato,NA,NA,1,2,4,CV,1,0,gallo,gato,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_02,la,lago,pelo,NA,NA,0,2,4,CV,1,0,lago,pelo,0,1,0,NA,NA,NA,NA,
,isolationS,IS_E_03,mo,mochila,moneda,NA,NA,1,3,6,CV,1,0,mochila,moneda,0,1,0,NA,NA,NA,NA,
,isolationS,IS_P_01,co,conejo,cocina,NA,NA,1,3,6,CV,1,1,conejo,cocina,0,1,1,NA,1,True,0.02798462,
,isolationS,IS_P_02,go,gota,ceja,NA,NA,0,2,4,CV,1,1,gota,ceja,0,1,2,NA,0,True,0.8204422,
,isolationS,IS_P_03,ca,cabeza,cadena,NA,NA,1,3,6,CV,1,1,cabeza,cadena,0,1,3,NA,1,True,1.050957,
,isolationS,IS_P_04,gri,grillo,gripe,NA,NA,1,2,5,CCV,1,1,grillo,gripe,0,1,4,NA,1,True,1.255997,
,isolationS,IS_T_26,fru,frutilla,plumero,NA,NA,0,3,7,CCV,1,2,frutilla,plumero,0,1,1,NA,0,True,2.030518,
,isolationS,IS_T_11,cla,clavo,clase,NA,NA,1,2,5,CCV,1,2,clavo,clase,0,1,2,NA,1,True,1.368004,
,isolationS,IS_T_17,ce,cebolla,cepillo,NA,NA,1,3,6,CV,1,2,cebolla,cepillo,0,1,3,NA,1,True,1.7556,
,isolationS,IS_T_05,si,silla,gorro,NA,NA,0,2,4,CV,1,2,silla,gorro,0,1,4,NA,0,True,3.283012,
,isolationS,IS_T_19,la,lagarto,laguna,NA,NA,1,3,7,CV,1,2,lagarto,laguna,0,1,5,NA,1,True,1.923714,
,isolationS,IS_T_12,bra,brazo,freno,NA,NA,0,2,5,CCV,1,2,brazo,freno,0,1,6,NA,0,True,1.991219,
,isolationS,IS_T_10,pla,plato,playa,NA,NA,1,2,5,CCV,1,2,plato,playa,0,1,7,NA,1,True,1.651688,
,isolationS,IS_T_15,fla,flaco,pluma,NA,NA,0,2,5,CCV,1,2,flaco,pluma,0,1,8,NA,0,True,1.775887,
,isolationS,IS_T_09,tra,traje,trapo,NA,NA,1,2,5,CCV,1,2,traje,trapo,0,1,9,NA,1,True,1.65567,
,isolationS,IS_T_04,pe,capa,cama,NA,NA,1,2,4,CV,1,2,capa,cama,0,1,10,NA,1,True,1.319077,
,isolationS,IS_T_13,bru,bruja,globo,NA,NA,0,2,5,CCV,1,2,bruja,globo,0,1,11,NA,0,True,3.451813,
,isolationS,IS_T_06,de,dedo,mesa,NA,NA,0,2,4,CV,1,2,dedo,mesa,0,1,12,NA,0,True,1.62809,
,isolationS,IS_T_01,bo,boca,bote,NA,NA,1,2,4,CV,1,2,boca,bote,0,1,13,NA,1,True,2.055191,
,isolationS,IS_T_03,lu,lupa,luna,NA,NA,1,2,4,CV,1,2,lupa,luna,0,1,14,NA,1,True,1.476425,
,isolationS,IS_T_07,cu,cuna,pato,NA,NA,0,2,4,CV,1,2,cuna,pato,0,1,15,NA,0,True,1.823341,
,isolationS,IS_T_16,bi,bigote,billete,NA,NA,1,3,6,CV,1,2,bigote,billete,0,1,16,NA,1,True,1.84716,
,isolationS,IS_T_25,tri,triciclo,trineo,NA,NA,1,3,8,CCV,1,2,triciclo,trineo,0,1,17,NA,1,True,1.770935,
,isolationS,IS_T_20,te,tesoro,ballena,NA,NA,0,3,6,CV,1,2,tesoro,ballena,0,1,18,NA,0,True,1.860306,
,isolationS,IS_T_22,te,tetera,paleta,NA,NA,0,3,6,CV,1,2,tetera,paleta,0,1,19,NA,0,True,2.043144,
,isolationS,IS_T_14,pla,plaza,trigo,NA,NA,0,2,5,CCV,1,2,plaza,trigo,0,1,20,NA,0,True,2.043839,
,isolationS,IS_T_18,mu,muneca,muralla,NA,NA,1,3,6,CV,1,2,muneca,muralla,0,1,21,NA,1,True,2.206955,
,isolationS,IS_T_27,bru,brujula,crayola,NA,NA,0,3,7,CCV,1,2,brujula,crayola,0,1,22,NA,0,True,1.775604,
,isolationS,IS_T_23,to,tomate,gallina,NA,NA,0,3,6,CV,1,2,tomate,gallina,0,1,23,NA,0,True,1.695801,
,isolationS,IS_T_21,pe,pelota,cuchillo,NA,NA,0,3,6,CV,1,2,pelota,cuchillo,0,1,24,NA,0,True,1.991669,
,isolationS,IS_T_08,ro,ropa,vaso,NA,NA,0,2,4,CV,1,2,ropa,vaso,0,1,25,NA,0,True,1.528,
,isolationS,IS_T_24,pla,planeta,platillo,NA,NA,1,3,7,CCV,1,2,planeta,platillo,0,1,26,NA,1,True,1.636276,
,isolationS,IS_T_02,co,copa,codo,NA,NA,1,2,4,CV,1,2,copa,codo,0,1,27,NA,1,True,1.535049,
,isolationP,IP_E_01,b,bote,beso,NA,NA,1,2,4,CV,1,0,bote,beso,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_02,r,risa,faro,NA,NA,0,2,4,CV,1,0,risa,faro,0,2,0,NA,NA,NA,NA,
,isolationP,IP_E_03,br,brazo,bruja,NA,NA,1,2,5,CCV,1,0,brazo,bruja,0,2,0,NA,NA,NA,NA,
,isolationP,IP_P_01,g,gota,gallo,NA,NA,1,2,4,CV,1,1,gota,gallo,0,2,1,NA,1,True,0.8038177,
,isolationP,IP_P_02,tr,trigo,traje,NA,NA,1,2,5,CCV,1,1,trigo,traje,0,2,2,NA,1,True,0.2837372,
,isolationP,IP_P_03,cl,clavo,truco,NA,NA,0,2,5,CCV,1,1,clavo,truco,0,2,3,NA,0,True,0.2635956,
,isolationP,IP_T_01,p,pelo,pato,NA,NA,1,2,4,CV,1,2,pelo,pato,0,2,1,NA,1,True,2.023499,
,isolationP,IP_T_14,b,boton,reloj,NA,NA,0,2,5,CV,1,2,boton,reloj,0,2,2,NA,0,True,2.04483,
,isolationP,IP_T_03,f,rata,reja,NA,NA,1,2,4,CV,1,2,rata,reja,0,2,3,NA,1,True,1.922958,
,isolationP,IP_T_20,br,broche,brillo,NA,NA,1,2,5,CCV,1,2,broche,brillo,0,2,4,NA,1,True,1.707932,
,isolationP,IP_T_15,r,sillon,melon,NA,NA,0,2,5,CV,1,2,sillon,melon,0,2,5,NA,0,True,1.815781,
,isolationP,IP_T_21,gr,gripe,playa,NA,NA,0,2,5,CCV,1,2,gripe,playa,0,2,6,NA,0,True,2.007889,
,isolationP,IP_T_30,c,cebolla,gallina,NA,NA,0,3,6,CV,1,2,cebolla,gallina,0,2,7,NA,0,True,1.942795,
,isolationP,IP_T_06,c,codo,perro,NA,NA,0,2,4,CV,1,2,codo,perro,0,2,8,NA,0,True,1.679688,
,isolationP,IP_T_22,cl,clase,preso,NA,NA,0,2,5,CCV,1,2,clase,preso,0,2,9,NA,0,True,1.97142,
,isolationP,IP_T_17,pl,plato,pluma,NA,NA,1,2,5,CCV,1,2,plato,pluma,0,2,10,NA,1,True,1.695648,
,isolationP,IP_T_09,b,barba,bomba,NA,NA,1,2,5,CV,1,2,barba,bomba,0,2,11,NA,1,True,1.995712,
,isolationP,IP_T_19,fr,freno,fruta,NA,NA,1,2,5,CCV,1,2,freno,fruta,0,2,12,NA,1,True,1.74762,
,isolationP,IP_T_05,c,ceja,lupa,NA,NA,0,2,4,CV,1,2,ceja,lupa,0,2,13,NA,0,True,2.067886,
,isolationP,IP_T_28,t,tijera,tomate,NA,NA,1,3,6,CV,1,2,tijera,tomate,0,2,14,NA,1,True,1.728668,
,isolationP,IP_T_18,fl,flaco,flecha,NA,NA,1,2,5,CCV,1,2,flaco,flecha,0,2,15,NA,1,True,1.939926,
,isolationP,IP_T_11,c,collar,cajon,NA,NA,1,2,5,CV,1,2,collar,cajon,0,2,16,NA,1,True,1.523926,
,isolationP,IP_T_32,j,juguete,panera,NA,NA,0,3,6,CV,1,2,juguete,panera,0,2,17,NA,0,True,1.97583,
,isolationP,IP_T_12,r,raton,robot,NA,NA,1,2,5,CV,1,2,raton,robot,0,2,18,NA,1,True,2.029053,
,isolationP,IP_T_08,c,cine,mano,NA,NA,0,2,4,CV,1,2,cine,mano,0,2,19,NA,0,True,2.104034,
,isolationP,IP_T_02,c,copa,cuna,NA,NA,1,2,4,CV,1,2,copa,cuna,0,2,20,NA,1,True,1.863571,
,isolationP,IP_T_23,gl,globo,trapo,NA,NA,0,2,5,CCV,1,2,globo,trapo,0,2,21,NA,0,True,1.799454,
,isolationP,IP_T_26,c,cuchillo,camisa,NA,NA,1,3,6,CV,1,2,cuchillo,camisa,0,2,22,NA,1,True,2.007645,
,isolationP,IP_T_29,l,laguna,tetera,NA,NA,0,3,6,CV,1,2,laguna,tetera,0,2,23,NA,0,True,1.679672,
,isolationP,IP_T_27,m,muneca,mochila,NA,NA,1,3,6,CV,1,2,muneca,mochila,0,2,24,NA,1,True,2.038834,
,isolationP,IP_T_24,gr,grillo,plaza,NA,NA,0,2,5,CCV,1,2,grillo,plaza,0,2,25,NA,0,True,1.9758,
,isolationP,IP_T_25,b,ballena,botella,NA,NA,1,3,6,CV,1,2,ballena,botella,0,2,26,NA,1,True,2.518433,
,isolationP,IP_T_10,l,libro,letra,NA,NA,1,2,5,CV,1,2,libro,letra,0,2,27,NA,1,True,1.535919,
,isolationP,IP_T_04,l,luna,lago,NA,NA,1,2,4,CV,1,2,luna,lago,0,2,28,NA,1,True,1.639954,
,isolationP,IP_T_07,p,boca,cena,NA,NA,0,2,4,CV,1,2,boca,cena,0,2,29,NA,0,True,1.859833,
,isolationP,IP_T_13,r,regla,cabra,NA,NA,0,2,5,CV,1,2,regla,cabra,0,2,30,NA,0,True,1.887512,
,isolationP,IP_T_31,g,galleta,moneda,NA,NA,0,3,6,CV,1,2,galleta,moneda,0,2,31,NA,0,True,2.059753,
,isolationP,IP_T_16,l,labio,feria,NA,NA,0,2,5,CV,1,2,labio,feria,0,2,32,NA,0,True,1.735962,
,blendingS,BS_E_01,perro,perro,pelo,gato,faro,perro,2,4,CV,NA,0,perro_s,NA,0,3,0,3,NA,NA,NA,
,blendingS,BS_E_02,tetera,tetera,tesoro,botella,juguete,tetera,3,6,CV,NA,0,tetera_s,NA,0,3,0,3,NA,NA,NA,
,blendingS,BS_P_01,cama,cama,capa,mesa,pato,cama,2,4,CV,NA,1,cama_s,NA,0,3,1,0,cama,True,1.828033,
,blendingS,BS_P_02,brillo,brillo,brisa,NA,preso,brillo,2,5,CCV,NA,1,brillo_s,NA,0,3,2,2,brillo,True,1.319916,
,blendingS,BS_P_03,paleta,paleta,panera,pelota,ballena,paleta,3,6,CV,NA,1,paleta_s,NA,0,3,3,0,paleta,True,0.515686,
,blendingS,BS_T_05,gripe,gripe,grillo,NA,bruja,gripe,2,5,CCV,NA,2,gripe_s,NA,0,3,1,1,gripe,True,0.4996643,
